selection_rank,input_smiles,family,canonical_smiles,state_A_smiles,state_B_smiles,pair_valid,valid,passes_common_filter,filter_reason,molecular_weight,sa_score,qed,rotatable_bonds,pred_uv_lambda_nm,pred_uv_uncertainty_nm,reward_phototoxic_probability,reward_phototoxic_uncertainty,reward_toxicity_similarity,reward_toxicity_pass,pred_half_life_h,pred_half_uncertainty_log10_h,pred_delta_lambda_nm,reward,method_id,eval_uv_lambda_nm,eval_uv_uncertainty_nm,phototoxic_probability,phototoxic_uncertainty,phototoxic_upper_confidence,toxicity_similarity,toxicity_in_domain,known_phototoxic_match,toxicity_pass,eval_half_life_h,eval_half_uncertainty_log10_h,photoswitch_space_pass,toxicity_space_pass,target_A_pass,target_B_pass,joint_success,selection_score,final_status,PSS_pred,quantum_yield_pred,deltaH_kJ_mol,stored_energy_MJ_kg,rank_within_family,candidate_id
782,COc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C(F)(F)F)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,COc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C(F)(F)F)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,COc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C(F)(F)F)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,COc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(C(F)(F)F)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,646.6400000000002,3.3602595789526672,0.19615782225944361,5.0,383.88704068534406,61.47830791204376,0.5885573751946811,0.019181720672109232,0.16901408450704225,True,,,,0.36436874455995316,heldout_reaction_template,369.1013120178113,59.77843619986306,0.5704732331927019,0.027763238828758256,0.6161437610660092,0.16901408450704225,True,False,True,,,True,True,True,True,True,0.4238323666430525,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,32,MC-DIARYLETHENE-0782
783,Cc1sc(-c2ccc(O)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccccc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(O)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccccc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(O)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccccc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(O)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(-c5ccccc5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,640.7140000000004,3.18913583137247,0.18959926936121319,5.0,377.27227494067034,61.47830791204376,0.6150709497136968,0.016350650815458775,0.1724137931034483,True,,,,0.3868224478529479,heldout_reaction_template,370.2904342837567,59.77843619986306,0.5790334827850826,0.028553208355161508,0.6260035105293232,0.1724137931034483,True,False,True,,,True,True,True,True,True,0.42336139654723753,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,33,MC-DIARYLETHENE-0783
784,Cc1sc(-c2ccc(Cl)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccncc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(Cl)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccncc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(Cl)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccncc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(Cl)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(-c5ccncc5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,660.1480000000005,3.2942675526617524,0.1711145139610908,5.0,372.9616741335173,61.47830791204376,0.6559035449499234,0.023837518065570478,0.13636363636363635,True,,,,0.3803545738054214,heldout_reaction_template,363.3646994474041,59.77843619986306,0.6078922520840244,0.03180043164671627,0.6602039621428727,0.13636363636363635,False,False,True,,,True,True,True,True,True,0.42291138446445403,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,34,MC-DIARYLETHENE-0784
785,Cc1sc(-c2ccc(F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(Cl)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(Cl)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(Cl)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(F)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(Cl)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,601.0520000000002,3.258559542933039,0.2044053738347399,4.0,378.12547232842434,61.47830791204376,0.6094237003932111,0.02537226322851566,0.14285714285714285,True,,,,0.37492749364418193,heldout_reaction_template,365.79167704735545,59.77843619986306,0.6016972654771104,0.03109298884048573,0.6528452321197095,0.14285714285714285,False,False,True,,,True,True,True,True,True,0.42144877261727165,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,35,MC-DIARYLETHENE-0785
786,CNc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccccc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,CNc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccccc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CNc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccccc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CNc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(-c7ccccc7)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,653.7570000000003,3.2433478029936147,0.1798947501319324,6.0,376.5810851527794,61.47830791204376,0.623340223986373,0.01611085139490638,0.14925373134328357,True,,,,0.38111232723005073,heldout_reaction_template,369.1033457726381,59.77843619986306,0.572031092304174,0.025928595974322705,0.6146836326819349,0.14925373134328357,False,False,True,,,True,True,True,True,True,0.4212258385772594,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,36,MC-DIARYLETHENE-0786
787,Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccncc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccncc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccncc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CC1=C(c2ccc(C)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(-c5ccncc5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,639.7300000000002,3.2506837016839762,0.17443981240265935,5.0,371.17785012032147,61.47830791204376,0.630386891500445,0.016367192964073747,0.12727272727272726,True,,,,0.3896750199446359,heldout_reaction_template,366.1174047287891,59.77843619986306,0.5829181117431279,0.023578840448346336,0.6217053042806576,0.12727272727272726,False,False,True,,,True,True,True,True,True,0.4211675202399377,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,37,MC-DIARYLETHENE-0787
788,Cc1sc(-c2ccc(-c3ccsc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccccn4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(-c3ccsc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccccn4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(-c3ccsc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccccn4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(-c3ccsc3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(-c5ccccn5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,707.8300000000004,3.4969244987414445,0.15709755316759216,6.0,376.6476926223443,61.47830791204376,0.6588899049245105,0.02362811188621537,0.14102564102564102,True,,,,0.36656752162147965,heldout_reaction_template,363.8940965829854,59.77843619986306,0.6002528396996357,0.0325712125652995,0.6538324843695534,0.14102564102564102,False,False,True,,,True,True,True,True,True,0.42006908224046224,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,38,MC-DIARYLETHENE-0788
789,Cc1sc(-c2ccc(C3CC3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(C3CC3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(C3CC3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(C3CC3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(C5CC5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,628.7470000000004,3.317332890021632,0.18643628410746782,6.0,379.6836750099117,61.47830791204376,0.5541288046786421,0.02437204831175902,0.140625,True,,,,0.3767026351735891,heldout_reaction_template,372.3890383504077,59.77843619986306,0.5191785725911002,0.012253563778362127,0.539335685006506,0.140625,False,False,True,,,True,True,True,True,True,0.41870845898912346,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,39,MC-DIARYLETHENE-0789
790,Cc1sc(-c2ccc(-c3ccncc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccc(F)cc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(-c3ccncc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccc(F)cc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(-c3ccncc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccc(F)cc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(-c3ccncc3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(-c5ccc(F)cc5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,719.7910000000004,3.2347748427988474,0.15623085174709322,6.0,370.5528236428474,61.47830791204376,0.634130856654756,0.023845454985478947,0.11475409836065574,True,,,,0.38599685482606727,heldout_reaction_template,365.42994021781396,59.77843619986306,0.5888948353658341,0.022310638020620183,0.6255958349097543,0.11475409836065574,False,False,True,,,True,True,True,True,True,0.4185427392220608,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,40,MC-DIARYLETHENE-0790
791,Cc1sc(-c2ccc(-c3ccccc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(-c3ccccc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(-c3ccccc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(-c3ccccc3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(C(F)(F)F)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,692.7120000000003,3.2496489573645,0.16091073014140547,5.0,375.7301708979423,61.47830791204376,0.604567325689249,0.008626823573426793,0.14754098360655737,True,,,,0.3877542302918543,heldout_reaction_template,368.24245573174807,59.77843619986306,0.5910331964284743,0.031925099382274495,0.6435499849123159,0.14754098360655737,False,False,True,,,True,True,True,True,True,0.41850419261339505,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,41,MC-DIARYLETHENE-0791
792,Cc1sc(-c2ccc(F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccncc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccncc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccncc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(F)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(-c5ccncc5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,643.6930000000003,3.279694448469196,0.17374123297089478,5.0,370.5528236428474,61.47830791204376,0.6328478539408324,0.021931017740119203,0.11475409836065574,True,,,,0.38572469575132334,heldout_reaction_template,365.42994021781396,59.77843619986306,0.5865971712432836,0.02358820419514284,0.6253997671442936,0.11475409836065574,False,False,True,,,True,True,True,True,True,0.4177249291390242,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,42,MC-DIARYLETHENE-0792
793,Cc1sc(-c2ccc(-c3ccccn3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(-c3ccccn3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(-c3ccccn3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(-c3ccccn3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(C(F)(F)F)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,693.7000000000004,3.4546332758925864,0.16705256848225486,5.0,369.2672869939206,61.47830791204376,0.6118713166943498,0.016277336438088767,0.14473684210526316,True,,,,0.39857204340175706,heldout_reaction_template,367.77605523708377,59.77843619986306,0.572357819228621,0.03219161978704338,0.6253130337783073,0.14473684210526316,False,False,True,,,True,True,True,True,True,0.417719297367423,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,43,MC-DIARYLETHENE-0793
794,CNc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(Cl)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,CNc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(Cl)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CNc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(Cl)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CNc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(Cl)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,612.1040000000002,3.3661879206963743,0.2213702966891345,5.0,380.3944189663589,61.47830791204376,0.5964229119423842,0.024136819007186727,0.1864406779661017,True,,,,0.3778095943952703,heldout_reaction_template,372.0660902018833,59.77843619986306,0.5745197961531494,0.03259777552223652,0.6281431368872284,0.1864406779661017,True,False,True,,,True,True,True,True,True,0.4176697380973252,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,44,MC-DIARYLETHENE-0794
795,COc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C6CCC6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,COc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C6CCC6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,COc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C6CCC6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,COc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(C7CCC7)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,632.7350000000002,3.3601566637303453,0.19225437400297443,6.0,383.41182429829405,61.47830791204376,0.5661106518504063,0.02731466624312881,0.16,True,,,,0.3657432141177498,heldout_reaction_template,374.93723766536505,59.77843619986306,0.5102651580040101,0.012360159670476541,0.5305976206619439,0.16,True,False,True,,,True,True,True,True,True,0.41611189619406797,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,45,MC-DIARYLETHENE-0795
796,COC(=O)c1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccccn6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,COC(=O)c1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccccn6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,COC(=O)c1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccccn6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,COC(=O)c1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(-c7ccccn7)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,683.7390000000003,3.391682448522282,0.13210123131011467,6.0,381.9333901856671,61.47830791204376,0.5930835258801593,0.02435686922435541,0.20270270270270271,True,,,,0.37594524456089173,heldout_reaction_template,375.3831849316075,59.77843619986306,0.5482989967940679,0.025218876453070558,0.589784048559369,0.20270270270270271,True,False,True,,,True,True,True,True,True,0.4159227121991426,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,46,MC-DIARYLETHENE-0796
797,Cc1sc(-c2ccc(O)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccc(F)cc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(O)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccc(F)cc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(O)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccc(F)cc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(O)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(-c5ccc(F)cc5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,658.7040000000004,3.221794241624665,0.18640607107832013,5.0,375.39197423874094,61.47830791204376,0.5991153951379472,0.020427252080982828,0.11475409836065574,True,,,,0.3791705726220679,heldout_reaction_template,369.4041220442038,59.77843619986306,0.558816229684358,0.0179305787837195,0.5883120317835765,0.11475409836065574,False,False,True,,,True,True,True,True,True,0.4146302947547195,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,47,MC-DIARYLETHENE-0797
798,Cc1sc(-c2ccc(-c3ccncc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(-c3ccncc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(-c3ccncc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(-c3ccncc3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(C5CC5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,665.7680000000005,3.4003479755983967,0.16454929891250214,6.0,377.5444344960779,61.47830791204376,0.6031242992181339,0.019684050393048408,0.1267605633802817,True,,,,0.3720414014845206,heldout_reaction_template,371.45185979544243,59.77843619986306,0.531813744054805,0.010744382723857129,0.54948825363555,0.1267605633802817,False,False,True,,,True,True,True,True,True,0.4143045460892377,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,48,MC-DIARYLETHENE-0798
799,Cc1sc(-c2ccc(-c3ccc(F)cc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(-c3ccc(F)cc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(-c3ccc(F)cc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(-c3ccc(F)cc3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(C5CC5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,682.7700000000004,3.29640663530917,0.15643929401990886,6.0,373.4232069180841,61.47830791204376,0.5728037641552911,0.017688142354445772,0.13636363636363635,True,,,,0.39414439276779983,heldout_reaction_template,373.3463490883848,59.77843619986306,0.5282557267828263,0.011725567099085048,0.5475442846608212,0.13636363636363635,False,False,True,,,True,True,True,True,True,0.41374847145492544,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,49,MC-DIARYLETHENE-0799
800,Cc1sc(-c2ccc(-c3ccccc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(-c3ccccc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(-c3ccccc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(-c3ccccc3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(C5CCC5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,678.8070000000005,3.303185052628441,0.1568634027597787,6.0,376.0998145526908,61.47830791204376,0.583715555754092,0.008229179948659897,0.16666666666666666,True,,,,0.3936679139766812,heldout_reaction_template,375.15124086330394,59.77843619986306,0.5300172598411279,0.021967623934038637,0.5661540012126215,0.16666666666666666,True,False,True,,,True,True,True,True,True,0.41344093933966164,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,50,MC-DIARYLETHENE-0800
801,Cc1sc(-c2ccc(-c3ccccc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccsc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(-c3ccccc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccsc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(-c3ccccc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(-c4ccsc4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(-c3ccccc3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(-c5ccsc5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,706.8420000000004,3.298638903615428,0.15130875183872297,6.0,378.1368018444729,61.47830791204376,0.6610045307233909,0.015265002598134566,0.14516129032258066,True,,,,0.3678228421513453,heldout_reaction_template,368.4553154562921,59.77843619986306,0.6180134458461483,0.02341135690970782,0.6565251279626176,0.14516129032258066,False,False,True,,,True,True,True,True,True,0.4133189204164164,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,51,MC-DIARYLETHENE-0801
802,Cc1sc(-c2ccc(F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(F)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(C5CC5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,606.6720000000004,3.359302174651641,0.1983498361164776,5.0,378.3408121707527,61.47830791204376,0.5626396026031014,0.025009804126174914,0.13846153846153847,True,,,,0.3784049516068727,heldout_reaction_template,373.50670042298253,59.77843619986306,0.5247030673980861,0.012941306692057626,0.5459915169065209,0.13846153846153847,False,False,True,,,True,True,True,True,True,0.4127966012233185,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,52,MC-DIARYLETHENE-0802
803,Cc1sc(-c2ccc(-c3ccc(Cl)cc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(-c3ccc(Cl)cc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(-c3ccc(Cl)cc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(-c3ccc(Cl)cc3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(C(F)F)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,709.1670000000004,3.360352496850142,0.15407911166550245,6.0,378.2452023233311,61.47830791204376,0.6156601672153206,0.022553948856505725,0.15151515151515152,True,,,,0.3742784196140103,heldout_reaction_template,369.3166061060795,59.77843619986306,0.6025434062633421,0.030183494939418867,0.6521952554386862,0.15151515151515152,True,False,True,,,True,True,True,True,True,0.41278334380132664,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,53,MC-DIARYLETHENE-0803
